name,id,top_category,rating,review_count,postal_code
PLG Coffee House and Tavern,plg-coffee-house-and-tavern-brooklyn,coffee,4.5,124,11225
,,,,,
Sal Restaurant,sal-restaurant-brooklyn,tradamerican,4.5,21,11225
,,,,,
Glady's,gladys-brooklyn-2,caribbean,4,237,11238
,,,,,
Bunsmith,bunsmith-brooklyn,asianfusion,4,135,11238
,,,,,
Barboncino,barboncino-brooklyn,pizza,4.5,649,11238
,,,,,
Blessings Cafe,blessings-cafe-brooklyn,coffee,4.5,157,11225
,,,,,
The Islands,the-islands-brooklyn-2,caribbean,4,547,11238
,,,,,
Lincoln Station,lincoln-station-brooklyn,tradamerican,4,182,11238
,,,,,
Parkside,parkside-brooklyn,pizza,4,70,11225
,,,,,
MANDEVILLE BISTRO,mandeville-bistro-brooklyn-2,caribbean,5,11,11226
,,,,,
Tacos El Dorado,tacos-el-dorado-brooklyn,mexican,4.5,27,11226
,,,,,
Mallenche Mexican Grill,mallenche-mexican-grill-brooklyn-2,tex-mex,4,56,11226
,,,,,
Cafe Madeline,cafe-madeline-brooklyn,coffee,4,289,11226
,,,,,
Cafe Tibet,cafe-tibet-brooklyn,cafes,4,233,11226
,,,,,
MangoSeed Restaurant,mangoseed-restaurant-brooklyn-2,caribbean,4,517,11226
,,,,,
Kettle & Thread,kettle-and-thread-flatbush-ditmas-park,cafes,4,39,11218
,,,,,
Zurilee Restaurant,zurilee-restaurant-flatbush-ditmas-park,pizza,4.5,84,11226
,,,,,
Peppa's Jerk Chicken,peppas-jerk-chicken-brooklyn,caribbean,4,120,11226
,,,,,
Mimi's Hummus,mimis-hummus-brooklyn,mideastern,4,283,11218
,,,,,
The Castello Plan,the-castello-plan-brooklyn,bars,4,244,11218
,,,,,
Bashi Channel,bashi-channel-flatbush,asianfusion,4,120,11218
,,,,,
Baby Olive,baby-olive-brooklyn,salad,4,64,11228
,,,,,
Blend Salad & Juice Bar,blend-salad-and-juice-bar-brooklyn,salad,4.5,32,11228
,,,,,
BURGERFI,burgerfi-brooklyn-2,hotdog,4,85,11228
,,,,,
Dyker Park Bagels,dyker-park-bagels-brooklyn,bagels,4,63,11228
,,,,,
Tony's Pizzeria,tonys-pizzeria-new-york,pizza,4.5,42,11228
,,,,,
Samurai Fusion Sushi,samurai-fusion-sushi-brooklyn,japanese,4,108,11214
,,,,,
Panera Bread,panera-bread-bay-ridge,salad,3.5,59,11209
,,,,,
Pizza Wagon,pizza-wagon-brooklyn,pizza,4,159,11209
,,,,,
Shobu Sushi & Grill,shobu-sushi-and-grill-brooklyn,japanese,4,161,11209
,,,,,
The Coop,the-coop-brooklyn,breakfast_brunch,4.5,62,11209
,,,,,
Jay & Lloyd's Kosher Deli,jay-and-lloyds-kosher-deli-brooklyn,delis,4,130,11229
,,,,,
Brennan & Carr,brennan-and-carr-brooklyn-2,sandwiches,4,504,11229
,,,,,
East Sushi Bistro,east-sushi-bistro-brooklyn,sushi,4,96,11229
,,,,,
Anthony's Place,anthonys-place-brooklyn,italian,4,98,11235
,,,,,
Shaikh's Place / Donut Shoppe,shaikhs-place-donut-shoppe-brooklyn,diners,4,120,11229
,,,,,
El Mexicano Restaurant & Coffee,el-mexicano-restaurant-and-coffee-new-york,mexican,4,111,11229
,,,,,
Michael's of Brooklyn,michaels-of-brooklyn-brooklyn,italian,4,122,11229
,,,,,
Pho Vietnam,pho-vietnam-brooklyn,vietnamese,4,213,11229
,,,,,
Bagel Boy,bagel-boy-brooklyn-2,bagels,4,195,11235
,,,,,
Chayhana Salom,chayhana-salom-brooklyn,uzbek,4.5,133,11235
,,,,,
My House Burgers & Shakes,my-house-burgers-and-shakes-brooklyn,burgers,4,192,11235
,,,,,
Memo Shishkebob,memo-shishkebob-brooklyn,mideastern,4,155,11229
,,,,,
Arbuz,arbuz-brooklyn,icecream,4,155,11235
,,,,,
Tenda Asian Fusion,tenda-asian-fusion-brooklyn,asianfusion,4,133,11235
,,,,,
Munchinette,munchinette-brooklyn,sandwiches,4.5,42,11235
,,,,,
Aksaray Turkish Cafe Restaurant,aksaray-turkish-cafe-restaurant-brooklyn,coffee,4,52,11229
,,,,,
Opera Cafe & Lounge NYC,opera-cafe-and-lounge-nyc-brooklyn,turkish,4,324,11235
,,,,,
Randazzo's Clam Bar,randazzos-clam-bar-brooklyn,seafood,3.5,433,11235
,,,,,
Roll-N-Roaster,roll-n-roaster-brooklyn,tradamerican,4,719,11235
,,,,,
Day 5 Sushi,day-5-sushi-brooklyn-2,sushi,5,13,11230
,,,,,
Essen NY Deli,essen-ny-deli-brooklyn,delis,4,41,11230
,,,,,
Chocolatte,chocolatte-brooklyn-6,coffee,5,5,11230
,,,,,
Moldova Restaurant,moldova-restaurant-brooklyn-2,steak,4,83,11230
,,,,,
Taci's Beyti,tacis-beyti-brooklyn,turkish,4.5,471,11223
,,,,,
Village Cafe,village-cafe-brooklyn,cafes,4.5,26,11223
,,,,,
Sweetness,sweetness-brooklyn,bakeries,4,29,11230
,,,,,
Gyro King,gyro-king-brooklyn-2,hotdogs,3.5,84,11230
,,,,,
Twin Towers Bagel Express,twin-towers-bagel-express-brooklyn,sandwiches,4.5,9,11230
,,,,,
Milk & Honey Cafe,milk-and-honey-cafe-brooklyn-2,cafes,4,261,11230
,,,,,
Home/Made,home-made-brooklyn,newamerican,4,194,11231
,,,,,
Grindhaus,grindhaus-new-york-2,newamerican,4,53,11231
,,,,,
Kao Soy,kao-soy-brooklyn,thai,4,128,11231
,,,,,
The Black Flamingo,the-black-flamingo-red-hook,coffee,4.5,27,11231
,,,,,
Brooklyn Ice House,brooklyn-ice-house-brooklyn,bbq,4.5,183,11231
,,,,,
Red Hook Lobster Pound,red-hook-lobster-pound-brooklyn,seafood,4,716,11231
,,,,,
Hope & Anchor,hope-and-anchor-brooklyn,diners,3.5,226,11231
,,,,,
Court Street Grocers Hero Shop,court-street-grocers-hero-shop-brooklyn,sandwiches,4.5,27,11231
,,,,,
Fort Defiance,fort-defiance-brooklyn,newamerican,4,281,11231
,,,,,
Defontes,defontes-brooklyn,sandwiches,4.5,235,11231
,,,,,
Rocky Sullivan's,rocky-sullivans-brooklyn,irish,4,71,11231
,,,,,
The Good Fork,the-good-fork-brooklyn,newamerican,4,337,11231
,,,,,
Phil's Crummy Corner,phils-crummy-corner-brooklyn,sportsbars,4.5,32,11231
,,,,,
Jalopy Tavern,jalopy-tavern-brooklyn,tradamerican,4.5,28,11231
,,,,,
Hometown Bar-B-Que,hometown-bar-b-que-brooklyn,bbq,4,637,11231
,,,,,
Pizza Moto,pizza-moto-brooklyn-2,pizza,4.5,126,11231
,,,,,
Aperture,aperture-carroll-gardens-3,pizza,4,82,11231
,,,,,
La Slowteria,la-slowteria-brooklyn,mexican,4.5,152,11231
,,,,,
El Mate,el-mate-brooklyn,brazilian,4.5,143,11231
,,,,,
Buttermilk Channel,buttermilk-channel-brooklyn,newamerican,4,1465,11231
,,,,,
Fedoroff's Roast Pork,fedoroffs-roast-pork-brooklyn,foodstands,4.5,14,11232
,,,,,
Big John's Coffee Shop & Grill,big-johns-coffee-shop-and-grill-brooklyn,bagels,4,65,11232
,,,,,
The Green Fig Bakery Café,the-green-fig-bakery-café-brooklyn-2,cafes,4,172,11232
,,,,,
Don Pepe Tortas & Jugos,don-pepe-tortas-and-jugos-brooklyn,mexican,4,56,11232
,,,,,
Kofte Piyaz,kofte-piyaz-brooklyn,turkish,4.5,156,11232
,,,,,
Cafe Zona Sur,cafe-zona-sur-brooklyn,newamerican,4,226,11232
,,,,,
Sunset Deli,sunset-deli-brooklyn,delis,4,44,11232
,,,,,
Tacos El Bronco,tacos-el-bronco-brooklyn-2,mexican,4,389,11220
,,,,,
Parkette Brooklyn,parkette-brooklyn-brooklyn,cafes,4.5,45,11232
,,,,,
Tacos El Bronco,tacos-el-bronco-brooklyn-7,foodtrucks,4.5,48,11232
,,,,,
Cafe Lore,cafe-lore-brooklyn,cafes,4,65,11220
,,,,,
Tacos Matamoros,tacos-matamoros-brooklyn,mexican,4,455,11220
,,,,,
La Brasa Peruana,la-brasa-peruana-brooklyn,peruvian,3.5,51,11220
,,,,,
Al Noor Halal Deli,al-noor-halal-deli-greenwood,halal,5,21,11232
,,,,,
El Tenampa Deli Grocery,el-tenampa-deli-grocery-brooklyn,delis,4.5,53,11232
,,,,,
Jalapeno King,jalapeno-king-brooklyn,mexican,4,51,11215
,,,,,
Nostro Ristorante,nostro-ristorante-brooklyn,italian,4.5,90,11215
,,,,,
Sea Witch,sea-witch-brooklyn-2,lounges,4,225,11215
,,,,,
Parlay,parlay-sunset-park,newamerican,4.5,146,11232
,,,,,
Noel's Kitchen,noels-kitchen-brooklyn,southern,3.5,27,11233
,,,,,
Mitchell's Kitchen,mitchells-kitchen-bedford-stuyvesant,caribbean,4.5,9,11233
,,,,,
Zabka Cafe and Coffee,zabka-cafe-and-coffee-brooklyn,coffee,4.5,28,11233
,,,,,
Taj Masala,taj-masala-brooklyn,indpak,4,33,11233
,,,,,
Anda Lucia Bar & Lounge,anda-lucia-bar-and-lounge-new-york,italian,4,15,11207
,,,,,
Bklyn Pizza,bklyn-pizza-bedford-stuyvesant-4,pizza,3.5,29,11221
,,,,,
Lima Peruvian Restaurant,lima-peruvian-restaurant-brooklyn,peruvian,4,88,11234
,,,,,
Fontanas Pasta &heros,fontanas-pasta-and-heros-new-york-2,italian,4.5,24,11234
,,,,,
TKO Chicken,tko-chicken-new-york,chicken_wings,4,34,11234
,,,,,
Jimmy's Famous Heros,jimmys-famous-heros-brooklyn-2,delis,4.5,62,11235
,,,,,
Breezy Dogs Food Truck,breezy-dogs-food-truck-breezy-point-2,tradamerican,4,14,11697
,,,,,
Rocca Cafe Lounge,rocca-cafe-lounge-brooklyn,mediterranean,4,174,11235
,,,,,
MOMO Hibachi Steak House & Bar,momo-hibachi-steak-house-and-bar-brooklyn,japanese,4,119,11235
,,,,,
Fuel,fuel-brooklyn,juicebars,4,50,11235
,,,,,
Delmar Pizzeria,delmar-pizzeria-brooklyn,pizza,4,148,11235
,,,,,
Hot Potato House,hot-potato-house-manhattan-beach,newamerican,4.5,30,11235
,,,,,
Cafe Kashkar,cafe-kashkar-brooklyn,chinese,4,150,11235
,,,,,
Richard's Diner,richards-diner-brooklyn,caribbean,3.5,19,11236
,,,,,
Original Pizza,original-pizza-brooklyn-4,pizza,4,79,11236
,,,,,
Bamboo Garden,bamboo-garden-brooklyn,caribbean,3.5,32,11236
,,,,,
La Tranquilite L'Impressioniste Restaurant,la-tranquilite-l-impressioniste-restaurant-brooklyn,haitian,4,15,11236
,,,,,
IHOP,ihop-brooklyn-6,breakfast_brunch,3.5,75,11207
,,,,,
De Islands,de-islands-brooklyn-2,caribbean,4,29,11236
,,,,,
Armandos Pizza,armandos-pizza-brooklyn,pizza,3.5,27,11239
,,,,,
Seabreeze Food,seabreeze-food-brooklyn,seafood,4.5,39,11236
,,,,,
Panera Bread,panera-bread-brooklyn-5,salad,3.5,30,11239
,,,,,
La Villa Pizzeria & Restaurant,la-villa-pizzeria-and-restaurant-brooklyn,pizza,4,187,11234
,,,,,
Original Pizza,original-pizza-brooklyn-2,pizza,3.5,107,11234
,,,,,
Tchoup Shop,tchoup-shop-brooklyn,cajun,4,180,11237
,,,,,
Amaranto Mexican Restaurant,amaranto-mexican-restaurant-bushwick,mexican,4.5,164,11237
,,,,,
Heavy Woods,heavy-woods-brooklyn,bars,4,171,11237
,,,,,
Hi Hello,hi-hello-bushwick,sandwiches,4.5,45,11237
,,,,,
GreenStreets Salads,greenstreets-salads-brooklyn,sandwiches,4,163,11237
,,,,,
Tortilleria Mexicana Los Hermanos,tortilleria-mexicana-los-hermanos-brooklyn-2,mexican,4,580,11237
,,,,,
Arepera Guacuco,arepera-guacuco-brooklyn-2,salad,4,390,11237
,,,,,
Inca Chicken,inca-chicken-brooklyn,peruvian,4.5,66,11237
,,,,,
Amanda's Kitchen,amandas-kitchen-brooklyn,spanish,5,17,11237
,,,,,
Queen of Falafel,queen-of-falafel-brooklyn,mideastern,4.5,80,11237
,,,,,
The Bodega,the-bodega-brooklyn,wine_bars,4,144,11237
,,,,,
Union Pizza Works,union-pizza-works-brooklyn,italian,4.5,156,11237
,,,,,
Café Ghia,café-ghia-brooklyn-2,breakfast_brunch,4,369,11237
,,,,,
BK JANI,bk-jani-bushwick,pakistani,4.5,96,11237
,,,,,
Ali's Restaurant,alis-restaurant-brooklyn-3,lebanese,4.5,99,11237
,,,,,
Montana's Trail House,montanas-trail-house-brooklyn,cocktailbars,4.5,240,11237
,,,,,
Sicily's Best Pizzeria,sicilys-best-pizzeria-brooklyn,pizza,4.5,50,11237
,,,,,
Miles,miles-brooklyn,wine_bars,4,81,11237
,,,,,
Bunna Cafe,bunna-cafe-brooklyn,ethiopian,4.5,287,11237
,,,,,
Puerto Viejo,puerto-viejo-brooklyn,spanish,4,299,11238
,,,,,
Lunitas,lunitas-brooklyn,cafes,4.5,107,11238
,,,,,
Kitchen Grill Indian Restaurant,kitchen-grill-indian-restaurant-brooklyn,indpak,4.5,187,11238
,,,,,
Taqueria De Los Muertos,taqueria-de-los-muertos-brooklyn,mexican,4,302,11238
,,,,,
Hops Hill,hops-hill-clinton-hill,bars,4.5,43,11238
,,,,,
Citrico,citrico-brooklyn,mexican,4,141,11238
,,,,,
Chuko,chuko-brooklyn-2,ramen,4,777,11238
,,,,,
THOM 689,thom-689-crown-heights-2,thai,4.5,52,11238
,,,,,
Nacho Macho Taco,nacho-macho-taco-crown-heights,mexican,4.5,138,11238
,,,,,
Emily,emily-brooklyn,pizza,4,410,11238
,,,,,
Kimchi Grill,kimchi-grill-brooklyn,mexican,4,434,11238
,,,,,
Tom's,toms-brooklyn,diners,4,966,11238
,,,,,
Mrs. Dorsey's Kitchen,mrs-dorseys-kitchen-brooklyn,sandwiches,4.5,193,11238
,,,,,
Natural Blend,natural-blend-brooklyn,caribbean,4.5,129,11238
,,,,,
Aita,aita-brooklyn,italian,4,180,11238
,,,,,
Olive Garden Italian Restaurant,olive-garden-italian-restaurant-brooklyn-3,italian,2.5,166,11239
,,,,,
Fusion East,fusion-east-east-new-york,caribbean,3,57,11239
,,,,,
Buffalo Wild Wings,buffalo-wild-wings-brooklyn-4,sportsbars,2,137,11239
,,,,,
International Coffee Shop,international-coffee-shop-brooklyn,coffee,3.5,9,11208
,,,,,
675 Stanley Restaurant,675-stanley-restaurant-brooklyn,newamerican,3.5,8,11207
,,,,,
3D's Castle Restaurant,3ds-castle-restaurant-brooklyn,caribbean,2.5,20,11207
,,,,,
Sarku Japan,sarku-japan-brooklyn-2,japanese,3.5,15,11207
,,,,,
Crown Fried Chicken,crown-fried-chicken-east-new-york-2,chicken_wings,5,1,11207
,,,,,
What's A Bagel,whats-a-bagel-brooklyn,bagels,4,6,11207
,,,,,
Denny's,dennys-brooklyn-2,tradamerican,2,106,11207
,,,,,
American Hero Restaurant,american-hero-restaurant-brooklyn,newamerican,4,4,11208
,,,,,
La Lechonera,la-lechonera-east-new-york,puertorican,4,5,11207
,,,,,
Yard Style Jamaican Restaurant,yard-style-jamaican-restaurant-brooklyn,restaurants,4.5,3,11236
,,,,,
La Villa Pizzeria,la-villa-pizzeria-howard-beach,pizza,3.5,146,11414
,,,,,
Narrows Coffee Shop,narrows-coffee-shop-brooklyn,diners,4,24,11209
,,,,,
Encore Restaurant,encore-restaurant-brooklyn,newamerican,4,12,11209
,,,,,
Campania Coal Fired Pizza,campania-coal-fired-pizza-new-york,pizza,4.5,248,11209
,,,,,
Philadelphia Grille,philadelphia-grille-brooklyn,tradamerican,4,31,11209
,,,,,
Victory Hot Dog Cart and Bistro,victory-hot-dog-cart-and-bistro-new-york,streetvendors,5,2,11228
,,,,,
Positano Restaurant,positano-restaurant-brooklyn,italian,4.5,75,11209
,,,,,
Cathy's Place,cathys-place-brooklyn,diners,3.5,39,11209
,,,,,
Molto Bene,molto-bene-brooklyn,italian,4,14,11209
,,,,,
Energy Fuel Bay Ridge,energy-fuel-bay-ridge-brooklyn-2,sandwiches,3,63,11209
,,,,,
Mid China,mid-china-brooklyn,chinese,4,10,11209
,,,,,
Bagel Supreme,bagel-supreme-brooklyn-2,bagels,4,37,11209
,,,,,
Espresso Pizzeria,espresso-pizzeria-brooklyn,pizza,4,67,11209
,,,,,
Fort Hamilton Diner,fort-hamilton-diner-brooklyn,diners,3.5,55,11209
,,,,,
Hunters Steak & Ale House,hunters-steak-and-ale-house-brooklyn,steak,3.5,58,11209
,,,,,
Fushimi,fushimi-brooklyn-2,sushi,3.5,251,11209
,,,,,
Panda Garden,panda-garden-brooklyn,chinese,3,13,11209
,,,,,
Na Moo Dol,na-moo-dol-flushing,korean,4.5,28,11354
,,,,,
Daily Waffle,daily-waffle-flushing,desserts,5,169,11354
,,,,,
Amore Pizzeria,amore-pizzeria-flushing,pizza,4,270,11354
,,,,,
Debasaki,debasaki-flushing,korean,4,335,11354
,,,,,
JooMakGol,joomakgol-flushing,korean,4.5,47,11354
,,,,,
Dunhuang Lanzhou Beef Noodle,dunhuang-lanzhou-beef-noodle-flushing,chinese,4.5,59,11354
,,,,,
Kimganae,kimganae-flushing-2,korean,4,491,11354
,,,,,
Taipei Hong,taipei-hong-flushing,taiwanese,4,61,11354
,,,,,
T-Swirl Crêpe,t-swirl-crêpe-flushing-4,creperies,4,198,11354
,,,,,
Gu Shine Taiwanese Restaurant,gu-shine-taiwanese-restaurant-flushing-2,chinese,3.5,265,11354
,,,,,
New World Mall Food Court,new-world-mall-food-court-flushing,streetvendors,4,568,11354
,,,,,
Nan Xiang Xiao Long Bao,nan-xiang-xiao-long-bao-flushing,shanghainese,4,2191,11354
,,,,,
Hahm Ji Bach,hahm-ji-bach-flushing-2,korean,4,815,11355
,,,,,
The Coop,the-coop-flushing,korean,4,322,11354
,,,,,
Spicy & Tasty,spicy-and-tasty-flushing,szechuan,4,377,11354
,,,,,
Xinjiang BBQ Cart,xinjiang-bbq-cart-flushing,bbq,4.5,286,11355
,,,,,
Fu Run,fu-run-flushing,chinese,4,312,11354
,,,,,
White Bear,white-bear-flushing,chinese,4,623,11354
,,,,,
SGD Tofu House,sgd-tofu-house-flushing,korean,4.5,27,11355
,,,,,
New York Food Court,new-york-food-court-flushing,chinese,4,87,11354
,,,,,
Red Mountain Noodle House,red-mountain-noodle-house-flushing,chinese,4,36,11355
,,,,,
Dosa Hutt,dosa-hutt-flushing,indpak,4.5,170,11355
,,,,,
Golden Palace,golden-palace-flushing,chinese,3.5,66,11355
,,,,,
Zouji BBQ,zouji-bbq-flushing-2,bbq,4.5,8,11355
,,,,,
Hunan Kitchen of Grand Sichuan,hunan-kitchen-of-grand-sichuan-flushing,chinese,4,195,11355
,,,,,
Kabul Kabab House,kabul-kabab-house-flushing,afghani,4,325,11355
,,,,,
Main Street Imperial Taiwanese Gourmet,main-street-imperial-taiwanese-gourmet-flushing,taiwanese,4,225,11355
,,,,,
Kung Fu Xiao Long Bao,kung-fu-xiao-long-bao-flushing,shanghainese,4,348,11355
,,,,,
El Palacio De Las Empanadas,el-palacio-de-las-empanadas-flushing,colombian,4.5,25,11355
,,,,,
Lamb Noodle Soup,lamb-noodle-soup-flushing,chinese,4.5,130,11355
,,,,,
Golden Corner Noodles,golden-corner-noodles-flushing,noodles,4.5,39,11355
,,,,,
Tianjin Dumpling House,tianjin-dumpling-house-flushing-2,chinese,4.5,87,11355
,,,,,
Golden Shopping Mall,golden-shopping-mall-flushing-2,food_court,4,161,11355
,,,,,
Xi'an Famous Foods,xian-famous-foods-flushing,chinese,4,442,11355
,,,,,
E Noodle House,e-noodle-house-flushing,noodles,3.5,63,11355
,,,,,
OK Ryan Restaurant,ok-ryan-restaurant-flushing,chinese,4,73,11355
,,,,,
Tianfu Spicy Wok,tianfu-spicy-wok-flushing,chinese,4,18,11354
,,,,,
Empire Market,empire-market-college-point-2,butcher,5,20,11356
,,,,,
Canaan Restaurant,canaan-restaurant-queens,chinese,4,23,11356
,,,,,
Cascarinos Pizzeria,cascarinos-pizzeria-college-point,pizza,3.5,131,11356
,,,,,
Mamma Luciana's,mamma-lucianas-queens,pizza,4,21,11356
,,,,,
La Cheesecake,la-cheesecake-college-point,bakeries,4.5,87,11356
,,,,,
Famous Gold Tim's Deli & Grill,famous-gold-tims-deli-and-grill-college-point-26,grocery,3,42,11356
,,,,,
Sabor Restaurant & Bakery,sabor-restaurant-and-bakery-new-york,bakeries,4.5,7,11356
,,,,,
Danny's Steak House & Oyster Bar,dannys-steak-house-and-oyster-bar-college-point,seafood,3.5,87,11356
,,,,,
Pollos a la Brasa Mr. Mario,pollos-a-la-brasa-mr-mario-college-point,colombian,3.5,69,11356
,,,,,
7 Stars Diner,7-stars-diner-college-point-2,diners,3.5,31,11356
,,,,,
El Vicentino,el-vicentino-college-point,spanish,4.5,6,11356
,,,,,
The Buffet,the-buffet-flushing,buffets,3,485,11356
,,,,,
Lulu Seafood Restaurant,lulu-seafood-restaurant-college-point,seafood,3.5,44,11356
,,,,,
Akiyama Japanese Restaurant,akiyama-japanese-restaurant-college-point,japanese,3.5,58,11356
,,,,,
Sal's Pizza and Italian Kitchen,sals-pizza-and-italian-kitchen-college-point,pizza,4,82,11356
,,,,,
Varsi Deli,varsi-deli-whitestone,delis,5,17,11357
,,,,,
Tasty Grill,tasty-grill-whitestone,greek,3.5,134,11357
,,,,,
Jägerhaus Gastropub and Biergarten,jägerhaus-gastropub-and-biergarten-whitestone,german,4,101,11357
,,,,,
Cherry Valley Deli & Grill,cherry-valley-deli-and-grill-whitestone,delis,4,303,11357
,,,,,
Pearl Garden,pearl-garden-whitestone,chinese,4,39,11357
,,,,,
Ginger and Lemongrass,ginger-and-lemongrass-whitestone,vietnamese,4,120,11357
,,,,,
Tony's Beechhurst Deli,tonys-beechhurst-deli-whitestone,delis,5,69,11357
,,,,,
Omani,omani-whitestone,sandwiches,4.5,132,11357
,,,,,
Mediterranean Grill,mediterranean-grill-whitestone,greek,4,71,11357
,,,,,
Caffe Rustico,caffe-rustico-queens,italian,5,26,11357
,,,,,
Gahwa Korean Restaurant,gahwa-korean-restaurant-flushing,korean,4,79,11354
,,,,,
Kun Sohn Korean Noodle House,kun-sohn-korean-noodle-house-queens-2,korean,4.5,25,11354
,,,,,
Hanyang Boonshik,hanyang-boonshik-flushing-2,korean,4,27,11354
,,,,,
Mad For Chicken,mad-for-chicken-flushing,korean,4,849,11354
,,,,,
Tavern 157,tavern-157-flushing-2,wine_bars,4.5,128,11354
,,,,,
Yupdduk Flushing,yupdduk-flushing-flushing,korean,4,167,11354
,,,,,
Bangane,bangane-flushing-2,korean,4,38,11358
,,,,,
Nolbu Sushi Korean Restaurant,nolbu-sushi-korean-restaurant-flushing,korean,4,87,11358
,,,,,
Rolly Kimbab,rolly-kimbab-flushing-2,korean,4,107,11358
,,,,,
Comma Cafe,comma-cafe-flushing,cafes,4,54,11358
,,,,,
Songs Family Food,songs-family-food-flushing,korean,4,83,11358
,,,,,
Tong Sam Gyup Goo Ee Korean Restaurant,tong-sam-gyup-goo-ee-korean-restaurant-flushing-2,korean,4,169,11358
,,,,,
Myung San,myung-san-flushing-3,korean,4.5,23,11358
,,,,,
Parksanbal Babs,parksanbal-babs-flushing-2,korean,4.5,63,11358
,,,,,
Pelicana Chicken,pelicana-chicken-flushing-2,korean,4.5,368,11358
,,,,,
Sik Gaek Chun Ha,sik-gaek-chun-ha-flushing,korean,4,385,11358
,,,,,
Joah,joah-flushing,korean,4.5,168,11358
,,,,,
Bada Story,bada-story-flushing,seafood,4,87,11358
,,,,,
El Vincentino Restaurante Salvadoreno,el-vincentino-restaurante-salvadoreno-flushing,latin,4.5,18,11358
,,,,,
Hansol Nutrition Center,hansol-nutrition-center-flushing-2,korean,4,59,11358
,,,,,
Java Day Cafe,java-day-cafe-flushing,coffee,4.5,146,11358
,,,,,
Mr. Coco,mr-coco-flushing,korean,4,30,11358
,,,,,
Hashi Ramen & Izakaya,hashi-ramen-and-izakaya-flushing-4,ramen,4,718,11358
,,,,,
Dae Sung Kal Kuk Soo Restaurant,dae-sung-kal-kuk-soo-restaurant-flushing,korean,4.5,90,11358
,,,,,
Trattoria 35,trattoria-35-bayside,pizza,4,285,11361
,,,,,
Jackson Hole,jackson-hole-bayside-2,burgers,3,239,11361
,,,,,
Nikitas Place,nikitas-place-whitestone,greek,4,52,11357
,,,,,
King Noodle,king-noodle-whitestone,noodles,4,59,11357
,,,,,
Bagel Club,bagel-club-bayside,bagels,4,87,11361
,,,,,
Luigi Pizza,luigi-pizza-bayside,pizza,4,41,11361
,,,,,
Souvlaki Greek Kitchen,souvlaki-greek-kitchen-bayside-2,greek,4,46,11361
,,,,,
Sushi Bell,sushi-bell-bayside,sushi,4,114,11361
,,,,,
Riviera Ristorante,riviera-ristorante-whitestone,italian,4,59,11357
,,,,,
Kalamaki GR,kalamaki-gr-flushing-2,mediterranean,4,96,11358
,,,,,
Gyro Corner,gyro-corner-flushing,greek,3.5,97,11358
,,,,,
Thanya Thai Cuisine,thanya-thai-cuisine-flushing-2,thai,3.5,129,11358
,,,,,
Ginpachi,ginpachi-flushing,japanese,4,82,11358
,,,,,
Avli,avli-bayside-2,greek,4,554,11361
,,,,,
Thai 101,thai-101-bayside,thai,3.5,178,11361
,,,,,
Fiamma 41,fiamma-41-bayside,bars,4,221,11361
,,,,,
Press 195,press-195-bayside,sandwiches,4,680,11361
,,,,,
Krave It Sandwich Shop & Eatery,krave-it-sandwich-shop-and-eatery-bayside,sandwiches,4,236,11361
,,,,,
Mickey's Place,mickeys-place-bayside,sushi,4,233,11361
,,,,,
Masala Box,masala-box-bayside,indpak,4,114,11361
,,,,,
"You Jjajang, Me Champpong",you-jjajang-me-champpong-flushing,korean,3.5,74,11361
,,,,,
Chimac,chimac-bayside,asianfusion,4,100,11361
,,,,,
Bareburger,bareburger-bayside,burgers,3.5,370,11361
,,,,,
YeDon,yedon-bayside,korean,4,44,11361
,,,,,
V I Pizza,v-i-pizza-bayside,pizza,4,190,11361
,,,,,
Fino Wine & Tapas,fino-wine-and-tapas-bayside,tapas,4,267,11361
,,,,,
Ayna Agra Indian Restaurant,ayna-agra-indian-restaurant-bayside-2,indpak,4,223,11361
,,,,,
King Souvlaki,king-souvlaki-bayside,foodtrucks,4,31,11361
,,,,,
Bonchon,bonchon-bayside,korean,3.5,133,11361
,,,,,
Pâté,pâté-bayside-2,coffee,4,149,11361
,,,,,
That's A Wrap,thats-a-wrap-bayside,sandwiches,3.5,166,11361
,,,,,
Chicken Lovers,chicken-lovers-bayside,bbq,4,359,11361
,,,,,
TJK Cafe & Restaurant,tjk-cafe-and-restaurant-little-neck,tradamerican,4.5,29,11362
,,,,,
QQ Cafe Noodle House,qq-cafe-noodle-house-little-neck,szechuan,3.5,82,11362
,,,,,
Centre Pizzeria and Restaurant,centre-pizzeria-and-restaurant-little-neck-2,pizza,3.5,122,11362
,,,,,
Aunt Bella's,aunt-bellas-little-neck,italian,4,37,11362
,,,,,
Panera Bread,panera-bread-little-neck,sandwiches,3,77,11362
,,,,,
Five Guys Burgers and Fries,five-guys-burgers-and-fries-little-neck,burgers,3.5,50,11362
,,,,,
Chipotle Mexican Grill,chipotle-mexican-grill-little-neck,mexican,3,42,11362
,,,,,
Koryodang,koryodang-little-neck,coffee,4,49,11362
,,,,,
Grimaldi's,grimaldis-douglaston,pizza,3.5,291,11362
,,,,,
Toskana Pizzeria Restaurant,toskana-pizzeria-restaurant-little-neck,italian,4.5,52,11362
,,,,,
GangSanDeul Korean BBQ,gangsandeul-korean-bbq-little-neck,korean,3,16,11362
,,,,,
Teinei Ya,teinei-ya-little-neck-3,sushi,4,118,11362
,,,,,
